Date,AAPL,NIO,TSLA,GE,C,CCL,PTON,F,BAC,AMD,NKLA,INO,SIRI,VALE,WFC,AAL,DKNG,OXY,NCLH,ORCL,PCG,COTY,INTC,SNAP,QRTEA,NOK,XOM,JPM,UBER,M,DAL,MSFT,MRO,UAL,T,ABEV,TSM,ITUB,PFE,WKHS,GM,CSCO,ET,SQ,CMCSA,PBR,NVDA,PLUG,MGM,AM,FCX,NLY,BA,MU,KGC,KMI,AUY,PINS,BBD,SCHW,KR,BP,OPK,GOLD,HST,WMB,PENN,KHC,GFI,SLB,MRK,ROKU,LYFT,WMT,CVS,LUV,FDX,HBAN,KO,VZ,LI,APPS,EPD,MRNA,TME,APA,SPCE,DVN,CVX,OSTK
2/23/2022,159.1061859,20.45999908,254.6799927,71.94948578,60.65727615,20.20999908,27,15.329319,43.47906494,109.7600021,6.829999924,2.970000029,5.879049301,16.00594521,52.61326981,16.63999939,19.62999916,38.2580986,19.29000092,70.93450928,10.85999966,8.680000305,42.75170135,36.97999954,5.860000134,5.183055401,74.08921051,142.8203888,32.38999939,22.23906898,40.18999863,277.5472107,21.46504021,43.84999847,16.49731636,2.808365107,112.8635101,4.766818523,45.32476044,2.829999924,46.06435013,52.28067398,9.002782822,88.72000122,43.50743103,8.981959343,223.6228943,19.80999947,42.46571732,8.379662514,41.5774765,22.50510597,196.4199982,86.46534729,5.303570271,15.77754688,5.082674026,23.38999939,3.873704672,81.55722046,43.61587906,29.81502724,2.980000019,21.86885643,17.61082077,28.21961021,47.24000168,38.0772438,12.54781151,39.09452438,72.97068787,118.3499985,37.43000031,132.4172211,99.01461029,43.55073166,209.2886353,14.42583752,59.36484528,49.63355255,27.60000038,42.83000183,21.74648285,135.7299957,5.420000076,30.08679962,8.090000153,48.68220139,131.0521545,44.77000046
2/24/2022,161.7601013,21.21999931,266.9233398,71.86405945,58.21063614,20.62999916,28.29999924,15.51019382,42.33333969,116.6100006,8.039999962,3.230000019,5.967678547,15.82058144,51.40399933,16.95999908,21.82999992,38.48553085,19.37000084,73.22492218,11.07999992,8.81000042,44.7336998,38.83000183,6.070000172,5.192689419,73.15309143,138.8438263,34.86999893,24.17081451,40.33000183,291.7280884,21.15896225,44.06000137,16.30083466,2.73246336,108.9488297,4.624383926,44.44476318,3.019999981,46.03455353,52.55916977,8.929140091,94.98999786,44.35578537,8.605653763,237.217865,21.87000084,43.49537277,8.397586823,42.81128693,23.03541565,198.4299927,87.97064972,5.129999638,15.683465,4.863850117,25.34000015,3.658499002,81.28059387,43.52772522,27.93782234,3.230000019,21.59106445,17.75485611,28.06970406,49.68999863,37.01374054,12.54781151,37.69758606,70.72885132,135.1000061,38.77000046,131.9073639,97.59098053,43.87729263,210.340744,14.10526371,58.32386017,48.87153244,27.36000061,46.88000107,21.67217064,156.2299957,5.380000114,31.53112221,9,47.95492935,130.3753815,53.00999832
2/25/2022,163.8574066,20.94000053,269.956665,74.83833313,59.46754074,21.10000038,28.19000053,16.12517548,43.71208572,121.0599976,7.900000095,3.220000029,6.066154957,16.51568794,52.76931,17.45999908,22.20000076,38.30754089,19.64999962,74.73229218,11.35999966,9.130000114,45.68160248,39.15000153,5.909999847,5.240858555,75.12184143,142.1287994,34.97999954,25.33370399,41.54000092,294.4216309,21.60327148,45.84999847,16.77799988,2.808365107,108.3158646,4.624383926,46.14673615,3.039999962,47.10720062,53.81721115,9.01198864,119.8199997,45.37768173,8.753707886,241.3033447,22.59000015,45.10482788,8.612679482,45.37683487,23.26742935,201.4799957,89.22835541,5.332499504,16.05979156,4.943422318,26.35000038,3.658499002,84.71874237,45.50625992,29.43192482,3.200000048,21.7065258,18.00452042,28.75364876,50.24000168,37.72591782,12.49107742,38.80923462,73.43252563,139.6100006,38.61000061,133.7213135,101.0096283,44.66893768,215.0166931,14.68040943,60.57931519,50.29334641,27.88999939,47.88999939,22.10877228,151.3300018,5.429999828,32.85834122,9.180000305,50.18222046,135.7218933,53.97999954
2/28/2022,164.1257629,22.84000015,290.1433411,74.17047882,56.82901001,20.32999992,29.05999947,15.88099194,42.91591263,123.3399963,7.900000095,3.24000001,6.066154957,17.13664818,52.04764175,17.25,23.68000031,43.24183273,19.48999977,74.36034393,11.36999989,9.170000076,45.67202759,39.93999863,5.510000229,5.15415287,75.68159485,136.2023773,36.02999878,24.91083527,39.91999817,295.8872681,22.27467155,44.40000153,16.62362671,2.779901981,104.2064209,4.589228153,45.39245224,3.130000114,46.40203476,53.55792236,9.334174156,127.5,45.07882309,8.815397263,243.5808411,25.29000092,44.27510834,8.998055458,45.97415543,23.06856537,205.3399963,88.00035858,4.831070423,16.37026215,4.87379694,26.75,3.61171484,83.44425201,45.83927917,27.97613335,3.130000114,21.71614838,17.54360771,29.30642319,51.34999847,37.24163818,13.2569952,38.60264587,73.68269348,139.5299988,38.93999863,132.5251007,100.3801346,43.34292221,216.5266418,14.63326836,59.99135971,49.87516403,30.45000076,48.47999954,22.68471336,153.6000061,5.389999866,34.77108765,9.680000305,54.13679504,139.221756,56.90000153
3/1/2022,162.2173462,21.87000084,288.1233215,71.70098114,56.21495819,18.86000061,27.62000084,15.10322189,41.23617935,113.8300018,7.659999847,3.24000001,5.987373829,17.47956657,49.04396057,16.29000092,23.52000046,46.26767731,18.47999954,74.39950562,11.30000019,8.989999771,44.82944489,37.84000015,5.159999847,4.990375996,76.40540314,131.0635529,33.88999939,23.57495499,37.63999939,292.0845642,22.60049629,41.84999847,16.51134682,2.675536871,105.2191772,4.503714561,44.24169159,3.74000001,44.21700668,52.45353317,9.591921806,126.0599976,44.72212601,9.055986404,234.510849,24.85000038,41.90590668,8.980130196,46.91420364,23.10170555,194.9100037,85.42551422,5.004642963,16.54901886,5.132406235,26.40999985,3.583644629,76.92362976,47.35745621,27.28654671,3.089999914,22.57247925,16.72740173,29.67181396,50.81999969,36.72887802,13.70141602,37.05814362,73.45176697,136.6199951,37.68000031,133.3388977,98.83061218,41.51222992,209.3568268,13.56783009,59.73111343,49.81941223,30.42000008,47.04000092,22.87979126,149.5200043,5.300000191,36.39107513,9.350000381,53.86405945,144.7519379,55.15000153
3/2/2022,165.5571136,21.77000046,293.2966614,73.12210083,57.14563751,19.02000046,26.72999954,16.36936188,41.90612793,118.2799988,7.550000191,3.049999952,6.056307316,18.04491806,50.92613983,16.37000084,23.19000053,47.83003616,19.05999947,76.62140656,11.46000004,9.170000076,46.79228973,37.36999893,5.409999847,5.134885311,77.7179184,133.7818604,34.04000092,25.17032433,38.04000092,297.2736511,22.70910835,42.41999817,16.71484566,2.703999996,106.7383041,4.617732525,46.12739944,3.789999962,46.00475693,53.92285156,9.656357765,124.2600021,44.71248627,9.055986404,241.973877,25.27000046,43.7152977,8.998055458,47.15900421,23.59887314,197.8099976,92.39740753,5.255356312,17.06646729,5.152299404,26.03000069,3.649141788,80.82611084,48.35652161,28.83811569,3.190000057,22.27420425,17.20752144,30.62745667,50.74000168,37.09920502,13.37046528,38.60264587,73.76928711,132.6499939,38.93000031,133.5056,101.1355209,41.87836838,213.5846863,14.2278347,60.1744957,50.31193161,30.09000015,46.45999908,23.19563103,147.8600006,5.230000019,36.95709229,9.420000076,53.31860352,149.0252991,55.97000122
3/3/2022,165.2290955,19.87999916,279.7633362,71.79417419,55.28427124,18.27000046,24.52000046,15.91716671,41.45730972,111.9800034,7.21999979,3.109999895,6.085850239,18.38783646,49.97041702,15.71000004,20.90999985,47.21696091,18.55999947,76.59204102,11.43000031,8.770000458,45.89225006,35.65999985,5.320000172,4.778429985,78.2101059,132.8309174,31.71999931,25.01655388,36.56000137,293.045166,22.60049629,40.36999893,16.77799988,2.675536871,105.9397964,4.684242725,46.25311279,3.74000001,44.59442139,53.84602737,9.545895576,114.2200012,45.42588043,9.130011559,236.9185791,23.71999931,43.33542252,9.042866707,48.06967545,23.49944115,188.8500061,88.31726837,5.101070881,17.30167198,5.132406235,24.93000031,3.78401804,79.73934937,53.96889496,27.52598572,3.150000095,22.67831612,16.89064026,30.73051834,48.27999878,37.93481445,13.63522625,37.89434052,74.23113251,127.8499985,36.97999954,136.5745697,101.2420654,41.23514938,215.5914459,14.21840668,60.21304703,50.79516602,27.89999962,44.40000153,23.26065636,141.5200043,4.820000172,37.35720825,8.25,53.50042343,151.0362854,52.31000137
3/4/2022,162.1875153,18.62999916,279.4299927,69.22370911,54.29602814,17.22999954,23.48999977,15.2388792,39.95473099,108.4100037,6.639999866,3.109999895,6.076003075,18.6751461,47.58112335,14.59000015,20.69000053,55.52318954,17.38999939,74.86933136,11.19999981,8.119999886,46.02629852,33.09000015,5,4.624287128,81.1536026,129.0944824,29.82999992,23.83444023,34.52000046,287.0439758,23.50886154,36.70999908,16.74993324,2.590147495,102.3075027,4.59872961,47.04607773,3.680000067,42.11143875,54.26856995,9.601127625,106.5199966,45.51264572,8.951113701,229.1458588,23.06999969,41.52603912,9.15041256,49.06847382,23.40000725,180.8399963,81.11759186,5.284285545,17.72504234,5.18213892,24.18000031,3.634155273,78.27716064,57.73006439,26.82682228,3.059999943,23.28448296,16.57376289,31.35824585,46.34999847,37.83036423,14.67536068,38.30751801,74.88539886,121.5,35.27999878,140.0357513,101.8715515,40.25548172,209.7070465,13.91668987,60.30943298,51.2133522,27.22999954,40.72000122,23.62294388,136.4600067,4.570000172,38.52828217,7.840000153,54.15497589,153.3856201,51.54999924
3/7/2022,158.3408203,18.12000084,268.1933289,66.36336517,53.29818726,15.52999973,22.52000046,14.44302082,37.40817261,102.9499969,6.639999866,3.160000086,6.282803535,19.09221077,44.67496109,12.84000015,18.04999924,54.76178741,15.38000011,72.74530792,10.51000023,7.349999905,45.65287781,30.21999931,4.699999809,4.364170551,84.07779694,124.109375,28.56999969,20.58603859,30.11000061,276.2003784,24.02228546,31.20000076,16.53941727,2.485782385,96.68868256,4.437203407,46.39816666,3.630000114,39.55892563,53.38505936,9.518280029,97.51000214,44.63536453,8.241686821,213.3206482,23.23999977,37.4673996,9.15041256,46.17000198,23.13485146,169.1699982,74.96766663,5.303570271,17.61214256,5.341283321,23.09000015,3.493660212,75.44166565,56.63305664,27.2961235,3.119999886,23.9195137,15.9111948,31.29266357,40.90999985,38.12472534,15.16706181,41.4161911,74.78918457,112.4499969,34.47999954,138.9081726,101.2614136,36.80190277,196.5600433,13.28497028,58.87327194,50.81375504,25.70000076,36.13999939,23.55792046,126.4599991,4.340000153,37.00588226,7.360000134,54.44588852,156.663147,50.63000107
3/8/2022,156.4920197,17.97999954,274.7999878,68.51641083,52.64575577,15.88000011,22.54999924,14.49728489,37.65208817,105.5299988,7.550000191,3.25999999,6.282803535,18.36930084,45.30885315,13.51000023,17.37999916,53.99049377,15.96000004,71.77629089,10.84000015,7.659999847,45.4805336,31.21999931,4.929999828,4.537581444,84.71474457,123.2352982,30.73999977,22.25829315,31.21999931,273.1701355,23.78531837,32.24000168,16.13943863,2.50475812,97.38008118,4.465707302,45.87596893,3.829999924,39.92640686,52.24226379,9.591921806,100.6200027,44.47146988,8.45759964,214.9391174,25.57999992,37.61734772,9.141450882,45.69997406,23.53258324,173.8000031,76.41355133,5.429615498,17.56510353,5.48053503,23.05999947,3.615422487,74.77972412,54.56637573,28.49332047,3.089999914,24.40060043,16.74660683,30.78673363,41.75,36.70988464,15.22379589,44.34778976,74.03868866,113.4599991,36.54000092,136.0353241,99.13082886,38.75134659,199.3947296,13.37925625,56.54069901,49.48486328,24.23999977,35.88999939,23.72512817,129.2799988,4.349999905,37.69877243,7.420000076,54.07316208,164.8714294,52.11000061
3/9/2022,161.9688416,20.17000008,286.3233337,70.92593384,53.6819725,17.27000046,23.44000053,14.80477524,40.04254532,111.0500031,7.869999886,3.430000067,6.12524128,17.34981537,47.94195557,14.30000019,17.78000069,56.99381638,17.30999947,74.4875946,11.01000023,8.069999695,45.60500336,33.68000031,5.019999981,4.730259895,79.89900208,128.1723785,31.5,23.21936035,32.75999832,285.6972046,23.10404587,34.90000153,16.32188606,2.628098249,102.2003784,4.703244686,47.1427803,3.809999943,41.99224854,53.70196915,9.370994568,111.9199982,44.46183014,8.550133705,229.9251251,26.19000053,40.26966858,9.186261177,46.01332855,23.66516113,178.5599976,78.67149353,5.439311504,17.245224,5.341283321,25.26000023,3.849582911,78.43521881,54.20396805,27.80373764,3.210000038,23.40956688,17.35155678,30.44944763,43.83000183,36.2541008,15.46019173,41.86872101,74.84690857,117.5500031,37.79999924,136.741272,100.3317108,40.23569107,211.8379517,13.86954784,56.82985687,49.32688904,27.62999916,39.33000183,23.39070892,142.4900055,4.420000076,37.76708221,7.820000172,53.58224106,160.7527771,51.56999969
3/10/2022,157.5655212,17.77000046,279.4333191,70.98812103,52.65535355,17.64999962,22.61000061,14.76860046,39.68154144,106.4599991,7.960000038,3.410000086,6.12524128,17.89662933,47.79566574,14.19999981,17.57999992,57.6182785,17.79999924,75.02593994,10.88000011,8.100000381,44.67624664,31.73999977,4.909999847,4.672456264,82.3792572,126.6547546,30.40999985,23.79599762,32.54999924,282.8154907,23.57797432,35.20000076,16.27276802,2.533221245,101.2363205,4.722248077,47.57794571,3.849999905,41.56517792,52.53996658,9.490665436,108.8700027,43.75807571,8.741370201,226.368454,25.88999939,40.87951279,9.32069397,46.7183609,23.73145294,178.3899994,74.98748016,5.516877174,17.45220375,5.490481377,23.92000008,3.84021616,78.69210052,55.91804504,27.80373764,3.279999971,23.56351089,17.5243969,30.84341621,44.18999863,36.02379608,15.97055912,42.69507599,74.94313049,110.8499985,37.63000107,139.849472,100.7965698,40.60182953,214.3402863,13.77525997,55.78887939,49.46627808,25.98999977,38.25,23.72512817,139.5200043,3.950000048,39.07477951,7.570000172,55.06407166,165.1518097,49.77999878
3/11/2022,153.7983398,16.06999969,265.1166687,71.72652435,51.96453094,17.20999908,21.13999939,14.50632858,39.34980774,104.2900009,7.519999981,3.220000029,6.095698357,17.67419434,47.2690506,14.02000046,16.11000061,57.43985748,17.48999977,76.17115784,10.77999973,8.210000038,43.88153076,30.04999924,4.809999943,4.633921146,81.95462036,123.802002,30.76000023,22.71960258,32.06999969,277.3491211,22.87695503,34.86999893,16.27276802,2.466806889,98.75314331,4.608230114,48.61266708,3.410000086,41.22748947,52.52075958,9.297352791,101.9300003,43.40138245,8.488444328,220.7936554,24.44000053,40.09971237,9.141450882,45.95457458,23.49944115,176.2299957,72.11553192,5.458703041,17.0288353,5.490481377,23.07999992,3.774651289,79.2749939,54.74267197,27.07584,3.119999886,23.42880821,17.303545,30.28331375,42.66999817,35.85105896,15.93233204,42.20320511,75.2991333,103.8499985,37.25,139.3003693,100.2058105,39.82007599,208.3776855,13.87897587,55.82743454,49.28971863,22.17000008,34.86999893,23.42786789,138.1999969,3.440000057,38.10864639,7.28000021,54.204422,165.2291718,44.77999878
